spectral_centroid_mean,spectral_centroid_std,spectral_centroid_kurtosis,spectral_centroid_skewness,spectral_centroid_median,spectral_centroid_min,spectral_centroid_max,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_bandwidth_kurtosis,spectral_bandwidth_skewness,spectral_bandwidth_median,spectral_bandwidth_min,spectral_bandwidth_max,spectral_contrast_mean,spectral_contrast_std,spectral_contrast_kurtosis,spectral_contrast_skewness,spectral_contrast_median,spectral_contrast_min,spectral_contrast_max,spectral_flatness_mean,spectral_flatness_std,spectral_flatness_kurtosis,spectral_flatness_skewness,spectral_flatness_median,spectral_flatness_min,spectral_flatness_max,spectral_rolloff_mean,spectral_rolloff_std,spectral_rolloff_kurtosis,spectral_rolloff_skewness,spectral_rolloff_median,spectral_rolloff_min,spectral_rolloff_max,label
1420.3651651340074,447.1677296993538,4.355304861826046,1.729265894928819,1341.894671757336,548.6829458469497,3454.635655962541,1731.1642811796812,285.22668442906536,0.15704180174034077,0.6906664954852084,1680.9493769504195,1131.2916176052606,2761.718412631716,21.367670901059086,6.688324229360396,2.738317541023818,1.2614084478726573,19.98115335135067,7.095273284765116,45.58802653246307,0.0011032507754862309,0.0011177550768479705,13.692075729370117,2.9919075965881348,0.0007687949109822512,3.3857038943096995e-05,0.010132336057722569,2929.964494815835,836.7191727374226,0.8621694430804756,-0.020306378248686547,2993.115234375,592.1630859375,6147.7294921875,0
1195.4703757774462,499.52271335834376,0.0830669202451082,0.7745907116979923,1088.0718453018944,488.1158401821958,2938.321720187003,1481.3188804548583,216.72688620537687,1.212955391599304,0.38906421879554454,1496.103510051464,973.869140898649,2407.517596751194,21.486266356019396,6.513394593771735,4.823549709547383,1.5434746433812518,20.503049639636252,4.326012360440814,52.19952421202052,0.0006415893440134823,0.0009463659371249378,84.49456024169922,6.969522476196289,0.00037034088745713234,1.9301671272842214e-05,0.015149589627981186,2235.264725474913,1099.1036004202813,-0.9503595366582229,0.03869937012419181,2325.5859375,441.4306640625,5803.1982421875,0
1537.5876985238385,439.4337948392972,-0.007933347722069328,0.5520638986269262,1499.4783886848797,716.4690400644015,3156.0109006624525,2054.5295106953618,381.80720444603145,-0.9368467706840033,0.3313348862909578,1976.2708436971777,1228.3580479988289,2865.289467640967,21.723589550557097,7.418824232031153,3.034783875725548,1.237321784315614,20.02086426769033,5.807162583825038,46.3466350356059,0.0014776174211874604,0.001519115292467177,4.180456638336182,1.9209051132202148,0.0009154759463854134,2.1563875634456053e-05,0.010643676854670048,3495.51500643489,1351.9983438533889,-0.7036784238192788,0.20865550532341343,3413.0126953125,516.796875,6589.16015625,0
1088.8442297527454,481.29074145002545,-0.27264746180094424,0.8335268075253122,942.0482314016963,373.63688865220996,2496.072311012481,1410.984259420963,264.1882717103853,0.3132885739836708,0.7243355269692885,1364.164831840547,849.5416003808785,2367.551227953973,21.723377893894558,6.352659820081507,3.2171043327945226,1.1924526366832635,21.199944168986434,6.359923106949074,46.559677824586466,0.0004600378160830587,0.0006134267896413803,15.461462020874023,3.1677560806274414,0.00022007121879141778,1.1156323125760537e-05,0.006820637732744217,2134.9929420134863,1040.057731408814,-1.0949961554256717,0.08556940484322577,2024.12109375,333.7646484375,5135.6689453125,0
1719.3689480431458,404.0827210348925,3.063233422343025,1.3776358572360319,1605.0464321076345,1067.4364379544693,4117.183336387791,2031.7403810025385,324.87338794229663,-0.8083582771785833,0.2622454298573666,1993.7757613345937,1335.7280826577703,2798.1281984826287,22.380886050057644,9.44515696475851,1.881049297690664,0.8925511152507819,19.220313772320118,5.718854445257439,53.068922285716795,0.0025944572407752275,0.003044738667085767,8.615418434143066,2.6505870819091797,0.0014405976980924606,0.0001913487067213282,0.02292069047689438,3782.316288428074,1123.7957949385088,-0.6511415350556224,0.6933700855349583,3499.1455078125,1787.255859375,6707.5927734375,0
1352.6596654421637,715.6361434810112,1.6032965316892271,1.1985761876674925,1219.7617232058128,349.07945367050837,4585.665255797252,1756.7797951648834,469.7092632446343,-0.8903715499726035,0.2936581161225504,1707.4958321124743,871.5372065279595,2809.5748147010013,20.806443641033542,7.3372680959330285,1.4567350460901505,0.25593593784335883,18.796669255035155,5.8485652054765485,61.36911302722236,0.00328078493475914,0.008704881183803082,36.398834228515625,5.474331378936768,0.0004706469480879605,8.40588199935155e-06,0.09099211543798447,2880.7778626196346,1712.7195281988834,-0.7474967329742497,0.5414292823202577,2487.0849609375,215.33203125,6815.2587890625,0
1324.2932181481012,414.0953913287866,-0.14898168942888956,0.6933110651487312,1258.2263841049228,633.7647090936443,2691.1980321172487,1828.0392544027375,279.7830708924613,0.01716391338549883,0.6678192836311512,1783.2938515062765,1236.4438015859796,2681.150659146872,21.419758234197882,7.124227656642887,3.8357410747822422,1.312329434035959,19.941994898725724,4.854524090350276,49.53912315827344,0.0011908821761608124,0.0012607899261638522,10.904848098754883,2.7026991844177246,0.0008450305904261768,4.740063377539627e-05,0.010169806890189648,2710.269200442285,1036.5328162168423,-0.48761205765102966,0.1307786413997035,2863.916015625,581.396484375,5792.431640625,0
1171.8482269140313,383.7688704062831,1.7673126682600317,1.2474072377362089,1086.539574702282,455.0161250003627,2811.404601894243,1705.5192986171514,310.7803780270456,-0.6043190533698457,0.4167571374757723,1643.053987799749,1035.3289453993827,2617.482553252717,21.62806215006197,6.522301446526508,2.648614537662233,1.1404176746424797,20.663718081396077,3.4360621587437024,45.48308827409513,0.0004707424668595195,0.00038415557355619967,18.3227481842041,3.028749942779541,0.00036788758006878197,7.1710837801219895e-06,0.004559843335300684,2344.2463815073957,936.801236227072,-0.5834305012322369,-0.0033124976406622886,2304.052734375,247.6318359375,5254.1015625,0
1454.9639409753458,390.27826423187946,1.08124924063738,0.7175249262426432,1420.6367796286613,639.096037007593,2950.2706390268404,1825.7979596938358,341.7231857792859,-0.5578129810986892,0.5396875853615525,1762.9533878088923,1127.657876569761,2719.941331351519,21.065897048310305,7.076887001631844,2.867151229933028,1.2973160908185397,19.602527136570075,5.399820326021734,45.61221850024868,0.0013008593814447522,0.0011306266533210874,5.319173812866211,1.994964838027954,0.0009266934357583523,7.105695112841204e-05,0.008610215969383717,3009.460817412268,1005.2959836040501,0.013513798509337427,0.0997192673333789,3057.71484375,667.529296875,5867.7978515625,0
1046.5500105240208,539.8891352431463,0.3302233733033111,1.1310509450474682,837.0671960920196,429.5928612572501,2755.4343270385425,1481.0580892453977,264.739170073387,-0.39639867089962433,0.12858132159960514,1498.5687261667688,904.5852835594707,2377.5443371135034,22.154408106731996,6.462880139721199,1.9688295027923912,0.9865506670222922,20.99566600528474,5.868072148907484,45.09531161382034,0.00039645700599066913,0.0005823031533509493,26.32569122314453,4.317550182342529,0.0002143625169992447,1.5201034329948016e-05,0.005999583285301924,1830.330592463022,1161.5572029713721,-1.1974316570632613,0.4996100538635858,1518.0908203125,258.3984375,5189.501953125,0
1379.1893819362376,742.2805411544396,7.61535157940601,2.335350181256808,1196.5901642603317,473.66364437564346,5484.791616019461,2004.2106632641949,519.4874730502383,-0.9093549023560059,0.2228747643081649,1983.5853380213732,963.5227251485612,3227.1112740047824,26.843687726529605,8.617820571701081,2.538967902186103,0.4416758669558053,24.141926059126696,7.023346549168075,63.26831725472612,0.0006982598570175469,0.0017552649369463325,46.217010498046875,6.181414604187012,0.00022150587756186724,4.677321612689411e-06,0.020527536049485207,3016.513649216937,2139.0755877056536,-0.9385062297885609,0.7178258589321829,2131.787109375,398.3642578125,7795.01953125,0
1120.019466933193,420.06949847037487,-0.05032700580029337,0.7186188005643716,1033.964897488696,433.58666095214045,2851.3396461532657,1447.8898990912126,231.91335890703013,1.0778568803272792,0.734626149831434,1420.96896210849,946.3230615772294,2391.8165006109116,21.7259650407811,5.982824794135093,4.5962660607043375,1.2631145503885812,21.400446532490342,3.727539410174315,46.69162921912179,0.0003224234387744218,0.00040908541996032,34.43476867675781,4.635095596313477,0.0002022058324655518,7.996386557351798e-06,0.0054373834282159805,2323.820647839327,1067.9791216226324,-0.79688803158801,-0.09180137075871705,2454.78515625,269.1650390625,5221.8017578125,0
1115.728201941125,325.14734796523,-0.32525181304436224,0.5029754969266126,1067.0558036882576,457.95940451526326,2235.9882741591036,1399.0968254764118,230.06213725154316,0.41986538451354116,0.733211976495623,1371.2854679507761,933.9776889062317,2204.9091661957996,21.407568386525273,6.194766320277433,4.148769223760163,1.3188196354877082,20.957551511860714,3.980931100594804,47.54247128110553,0.00037265513674356043,0.00045330950524657965,17.616289138793945,3.4562480449676514,0.0002176188281737268,1.2937423889525235e-05,0.004910373594611883,2290.6465251595127,798.7103858043984,-0.3891985344585085,-0.17122729297059344,2379.4189453125,376.8310546875,4489.6728515625,0
1506.8728757224978,643.4338339401586,3.0023530392981845,1.488859373423493,1348.70960027997,569.0573042317512,4529.240933402284,2096.692972758199,496.8602353439529,-0.7962621267220906,0.18746899955997942,2046.4180865861715,966.5500093413317,3243.913619253935,26.877048556475124,8.471638671939061,2.0574451521713195,0.3204827024752417,24.72278791904433,7.082384882248436,56.09866007480782,0.0009744797716848552,0.0016907777171581984,70.68177032470703,6.739134788513184,0.0005014424095861614,9.356882401334587e-06,0.02501414529979229,3404.1862470091355,2045.4261071614542,-1.202283118433466,0.5141086556031835,2605.517578125,796.728515625,7644.287109375,0
1648.8351694525165,844.0039062693272,8.53817592715327,2.5171469911799704,1480.1773085603877,426.9846015775454,6323.2689883598405,2189.9858650908577,430.4612890270541,-0.27120256609284876,0.06771396539415186,2166.401552782336,1003.6088772554923,3378.1707838023003,26.455322190277556,8.886559131780158,3.750701588406522,0.6690975843404514,24.48088391023425,4.22566176805858,68.4719823661097,0.0014890775782987475,0.0038399058394134045,45.69619369506836,5.779979228973389,0.00040098067256622016,1.4353401638800278e-05,0.052952997386455536,3759.8921136347158,2040.0422533030032,-1.0434516960324511,0.33536316027006874,3477.6123046875,215.33203125,8204.150390625,0
1209.9878628924062,363.01290962752194,1.0964213715956639,1.0346897644777824,1123.5672157621148,586.1162105728445,3102.9541568368627,1497.6915639530437,227.21049232512087,1.4078623164003883,1.2701522153204778,1433.4698539117037,1101.2695368901684,2379.867153626106,21.832939923441973,6.124317990170809,4.653644406118613,1.5087268667914278,21.275115126594905,5.9043687761864465,45.50512899850386,0.0005482897395268083,0.000579464016482234,15.1749267578125,3.215924024581909,0.0003510246751829982,5.9128287830390036e-05,0.005782802123576403,2521.741260785238,781.0851691434449,0.1026187155170355,0.017494887183738022,2540.91796875,495.263671875,5092.6025390625,0
1330.7156174639015,593.5331020895159,7.519555877259499,2.1456194016123846,1173.568752177717,460.2989381789647,5527.981182437761,1973.410537701726,484.2135950575679,-0.31365562072716546,0.31038443583091907,1919.0932034572243,906.8604798231388,3307.552368240616,27.930864415848383,8.273017459327907,1.881135927062635,0.3679256081286378,26.262266285764994,5.7777089503012125,56.68628217115027,0.0005796187906526029,0.001854449394159019,100.17403411865234,9.189937591552734,0.00019358571444172412,4.67227846456808e-06,0.02766305021941662,2898.7888132613107,1926.2364456112796,-0.4007369860722081,0.9216440077117442,2142.5537109375,430.6640625,8042.6513671875,0
1109.3527843880802,372.4240704444236,0.13627651272757024,0.7654425147133528,1031.181660876578,406.2567577562364,2304.512028300551,1463.217701555025,194.14496402283362,1.2478816579211935,0.4068701767202531,1457.12009466167,854.9373813907177,2304.951374414527,21.030231400439217,6.299832560786053,4.114556974243482,1.4562212457792159,20.516119656524758,4.9395981592733715,46.672290115598216,0.0003999181790277362,0.000309987022774294,4.552177429199219,1.7430493831634521,0.0003242307575419545,1.1472314326965716e-05,0.002279454842209816,2243.3417583562937,915.5531611672651,-0.5476934510094766,-0.4557368408948705,2487.0849609375,355.2978515625,4974.169921875,0
1391.841952007111,447.475173325885,-0.5176500706896792,0.5858005082889639,1303.2402990803969,622.1543049956132,2646.285376738052,1494.9545749894323,208.5095546455385,0.4271634485598872,0.6798695191533136,1469.3522904973067,1086.2853098958346,2312.5298411984245,23.025399134062422,5.870437564389507,5.396828127316718,1.4497748087538667,22.817678506060005,4.856228968392614,57.59553851955564,0.00045088143087923527,0.0004459559277165681,15.978544235229492,3.23974609375,0.0003199082857463509,2.4392813429585658e-05,0.004359128884971142,2811.698414388776,735.6676416766054,-0.04125142244708835,-0.5126518531976632,2885.44921875,667.529296875,5103.369140625,0
1198.4590845429227,402.34296812525804,0.38209039210852813,0.7712531475006186,1131.2517098340513,450.0749529174875,2651.6989614533204,1573.5002754703671,291.2600587008454,-0.01994362518212789,0.35104088115181553,1567.7681825468105,918.4264421765378,2675.4321281581647,21.974294641198263,6.217018936638116,1.9528026945561114,1.0023909983241515,21.52407034395827,5.487308777529162,49.224497856976484,0.0004546165291685611,0.0005230025271885097,23.032621383666992,3.8892014026641846,0.0003119785978924483,4.512455689109629e-06,0.005444776266813278,2477.275945747535,997.1310847777992,-0.3003983994540387,-0.2065204827275912,2670.1171875,398.3642578125,5673.9990234375,0
1309.3824080697555,869.5186095462539,8.841974931446062,2.5482373693387976,1063.284185583911,281.3015004377234,5984.872961130611,1883.0429032287732,533.0512768345512,-0.6455773592863729,0.43989737976790727,1783.5283990082012,687.6559923268397,3274.7345762621385,26.988943524511114,8.18459265127093,4.859138965710077,-0.6283597018151734,25.68512971764857,3.6498198595289058,55.01058485189401,0.0012302328832447529,0.004043460823595524,25.076623916625977,4.9095282554626465,0.00013397350267041475,1.5195432752079796e-06,0.03270930051803589,2763.1862560723607,2165.074296326591,-0.5459904664769635,0.9042886053716583,1841.0888671875,204.5654296875,7891.9189453125,0
1537.098020551203,584.0191206169898,2.612586388308589,1.1586875102666951,1426.436711443935,316.9293542785018,5006.181345882824,2157.3630489633424,401.2486885698683,-0.304855784456056,-0.021023179896521204,2151.7014400501166,831.3395699412373,3210.9440064336013,26.882590822416244,8.633423407736034,1.6897882347605062,0.24052290976393778,24.919514014208602,6.735132936468824,57.94053212012533,0.000891343632247299,0.001738805091008544,44.27887725830078,5.786096096038818,0.0003887776692863554,4.688686203735415e-06,0.02025604248046875,3602.423279799884,1927.281111129145,-1.2332395191952181,0.23328717470528665,3305.3466796875,226.0986328125,8064.1845703125,0
1155.781220867789,560.5437468890889,1.0547203609098066,1.1259061101684773,1024.141766584717,397.00075858861754,3469.7481305385445,1497.964258762891,242.9304187621816,0.0017666283613571032,0.16148029632940764,1504.0627874317622,864.1516102585769,2233.865782118153,22.290297124176327,6.789370816704476,2.8480656242202658,1.221791143581403,21.25031815960338,5.632925968086491,47.979528123544995,0.00042173670954070985,0.00044924800749868155,20.579082489013672,3.376038074493408,0.0002906686859205365,1.3759088687947951e-05,0.004923423286527395,2169.033055847593,1154.2328940822886,-1.2764867176596242,0.06518082649166561,2088.720703125,247.6318359375,5673.9990234375,0
1430.4924328152892,837.1629352526357,6.277389065048444,2.1382514933318633,1261.0933212381087,370.2778176443466,5666.397254533882,2075.5012632225817,524.6167695582635,-0.8877527938817753,-0.04899349050446294,2104.032161696036,624.0355310208,3314.401013148655,27.165771619047316,8.56570010566884,2.793697162295042,0.22347960025325161,24.81598547615719,6.923374199324214,63.0581751500639,0.0008047100272960961,0.0021435017697513103,40.03858184814453,5.845704555511475,0.00025117062614299357,1.770247649801604e-06,0.024905744940042496,3245.4683874709976,2359.860606940764,-1.3962459656737987,0.3757320664984169,2465.5517578125,258.3984375,7967.28515625,0
2390.39009977241,553.7340761600611,4.408403490272303,1.7689945775741673,2294.618390200135,1410.242153332196,5139.8316670223585,2463.308268746796,282.9990306672421,1.1251258517427267,0.8946564418891051,2414.804752903711,1878.1698205631533,3555.677108723232,21.792983044054854,9.344880000259963,0.07263533287140644,0.3428612441771211,18.88574712600171,5.404893187310701,50.636541024697316,0.007607426028698683,0.006533629726618528,6.314169883728027,2.2699689865112305,0.005769332870841026,0.0007840473554097116,0.04362259805202484,5403.435075587297,976.5627374326695,0.47674868375257473,0.6022402945562351,5340.234375,3359.1796875,8484.08203125,0
2278.9612516967195,413.39557826639896,1.1064183679671453,0.7681197683405735,2245.35115746229,1242.9692485201188,3784.9735045334833,2375.248702933134,230.2212733383594,-0.54643734917072,0.23524230619539765,2367.6808012279694,1848.66279414234,2960.077269533472,21.736179171654467,9.4126284515094,0.2758489882621378,0.5748158226229892,18.883611497247884,4.597880924968096,49.28547677308594,0.005397253204137087,0.0037885813508182764,3.7818126678466797,1.6639084815979004,0.004272283520549536,0.0005418733926489949,0.026719946414232254,5198.59486024507,754.7561609037668,-0.3080467040521646,0.20222964280517924,5178.7353515625,3240.7470703125,7170.556640625,0
1151.0089925770378,717.5251842387067,6.605559469906547,2.065883353853299,929.9262632392808,313.92903688960905,5245.837316092019,1709.0839761116583,574.6149130854085,-0.8014215234560149,0.3896995218380512,1636.7781758438953,725.8789033962399,3189.628462524516,26.368849304337125,8.03494396838883,1.213859385258167,0.01125068545642299,24.877545051103997,3.061994827444023,61.541859194355425,0.000777226232457906,0.003493583993986249,157.8601837158203,11.481610298156738,0.00012958914157934487,2.440591060803854e-06,0.060070961713790894,2311.446966538573,1980.3022361421,-0.05917380701158548,1.0852100349473675,1410.4248046875,269.1650390625,8031.884765625,0
1318.1914651872382,642.0390106890756,2.435618915772425,1.463273963584183,1160.0660153053984,426.4405614208315,3895.2021042016504,1904.5479565843298,412.28101523939694,-0.51587697584623,0.3132835286944561,1872.8989025955336,990.161207939602,3111.865213444346,22.555105330073633,7.118893700143283,-0.17856158101086317,0.08998416521559244,20.646331064068605,6.8781529955391925,48.82658278922419,0.0010642734123393893,0.0030535811092704535,69.73637390136719,7.34093713760376,0.00031772302463650703,2.3432136003975756e-05,0.04604616016149521,3044.8831863580335,1752.875038099424,-0.9694077206652021,0.1912906842381084,3143.84765625,312.2314453125,7062.890625,0
1514.1006734453892,742.944235204862,8.741663143531024,2.388004842452442,1349.1710452142092,476.91851117337137,5978.472024035405,2141.012234070475,471.7383668410774,-0.6609638939460156,0.12509684075622057,2110.845560895997,1028.9538734465777,3366.434306870414,27.195260742803693,8.311252220062103,1.9924040140804422,0.2768628058007978,25.166158859548478,8.50534635795499,63.92180885395803,0.001087802229449153,0.00325916544534266,59.58580017089844,7.293011665344238,0.00033238204196095467,9.44162457017228e-06,0.03543300926685333,3451.915682551479,2057.823593638288,-1.0906919532949553,0.500703956383494,2767.0166015625,506.0302734375,8171.8505859375,0
1913.0115998173114,575.8137619444404,1.1137779483297798,1.0917918681850227,1771.9427628198637,825.0483684746519,4570.893050826852,2361.735333192992,304.29135039362126,-0.5582257287753607,0.13646417490538856,2334.8433016220474,1621.7689971286463,3280.4904910715504,21.420880474663903,8.397052542885326,0.14833554530180182,0.35293616206839074,18.808860790951865,5.60787574959213,47.47487188388941,0.0032153248321264982,0.0037122038193047047,16.77370262145996,3.322319746017456,0.0018711634911596775,0.00010484532685950398,0.03502238541841507,4777.823081315255,1135.2453572016962,-0.4592022717785422,0.0264502415068988,4694.23828125,1270.458984375,8193.3837890625,0
2155.8796287547634,433.649471495907,-0.2475719974684636,0.1311488567236138,2152.473770009019,1206.1094518451848,3659.794907553537,2372.127373624907,245.53698077252892,-0.32756623498377646,0.3116482740612466,2351.7731770773803,1813.951780501828,3241.4973760732278,20.79960034568095,9.419327879278617,0.017909073746741555,0.4402985216756951,17.676550005979642,5.053778722678627,48.84539568896025,0.006467208731919527,0.004539141897112131,1.8229455947875977,1.2500802278518677,0.005329455714672804,0.00061627640388906,0.027554230764508247,5011.574078270011,968.6660253287101,-0.6265674827397874,-0.07365318779460059,5081.8359375,2379.4189453125,7762.7197265625,0
