mfcc_mean,mfcc_std,mfcc_kurtosis,mfcc_skewness,mfcc_median,mfcc_min,mfcc_max,mfcc_delta1_mean,mfcc_delta1_std,mfcc_delta1_kurtosis,mfcc_delta1_skewness,mfcc_delta1_median,mfcc_delta1_min,mfcc_delta1_max,mfcc_delta2_mean,mfcc_delta2_std,mfcc_delta2_kurtosis,mfcc_delta2_skewness,mfcc_delta2_median,mfcc_delta2_min,mfcc_delta2_max,label
-5.1159210205078125,59.55470657348633,-1.1340762376785278,-0.023090219125151634,-0.8304684162139893,-371.2914733886719,175.15985107421875,-0.005097792483866215,2.705378293991089,1.9009685516357422,0.9415080547332764,0.011186394840478897,-25.72630500793457,41.53151321411133,-0.0002905512519646436,1.4262701272964478,1.2146267890930176,-0.11834989488124847,0.0009537413716316223,-18.95308494567871,18.482589721679688,0
-2.75527024269104,62.10814666748047,0.06853199005126953,0.7277688384056091,0.326014906167984,-335.021728515625,177.18585205078125,0.0022256255615502596,2.811033010482788,-0.04137730598449707,0.21231792867183685,0.022320743650197983,-25.14089584350586,28.761131286621094,-0.00015295097546186298,1.7277271747589111,0.1744081974029541,-0.007521800231188536,-0.003849418368190527,-20.15485954284668,22.03829574584961,0
-3.677889108657837,63.97932434082031,-0.6674869060516357,0.11767963320016861,0.8935831785202026,-373.5576477050781,178.63504028320312,0.0038619304541498423,3.399104118347168,0.5325965881347656,0.5465477705001831,0.0030785957351326942,-32.315025329589844,41.17849349975586,-0.0010521772783249617,1.7641123533248901,0.3037388324737549,-0.03130757063627243,0.0016831629909574986,-18.385311126708984,19.248741149902344,0
-3.2136504650115967,66.05193328857422,-0.7452516555786133,0.26103726029396057,-0.153023362159729,-412.23358154296875,184.99761962890625,0.0008955153753049672,3.2642014026641846,0.41637444496154785,0.2860254645347595,0.004405319690704346,-33.18971252441406,42.242984771728516,0.0010510850697755814,2.066122531890869,0.2597386837005615,0.14063706994056702,0.006388445384800434,-20.3693790435791,24.431861877441406,0
-2.1511659622192383,64.71286010742188,-0.0347905158996582,0.6176729798316956,3.2710843086242676,-342.5981140136719,164.98614501953125,-0.0016891885315999389,2.6335694789886475,0.9300904273986816,0.695390522480011,0.00621925201267004,-22.677932739257812,40.72758483886719,-0.0003512857365421951,1.4117250442504883,1.0659818649291992,-0.31117376685142517,-0.00322585622780025,-16.136919021606445,17.932065963745117,0
-1.5299938917160034,68.29798126220703,-0.760887622833252,0.05060186609625816,1.0704594850540161,-398.82489013671875,194.8542022705078,-0.002211750717833638,3.718843460083008,-0.2759206295013428,0.1896747499704361,0.010240511037409306,-38.45431900024414,42.26770782470703,-0.0012037528213113546,2.120944023132324,0.18597006797790527,0.11007268726825714,0.010528424754738808,-23.582124710083008,25.05952262878418,0
2.0021698474884033,44.08992385864258,-0.3398475646972656,0.15869808197021484,-0.2818778157234192,-259.080322265625,171.0347900390625,-0.008611775934696198,3.148437261581421,-0.16126275062561035,0.1813884675502777,-0.009034212678670883,-25.503450393676758,33.93946075439453,-0.0029771558474749327,1.8789336681365967,0.4787740707397461,-0.5768641829490662,-0.006358738988637924,-22.289302825927734,17.1257266998291,0
-6.606260776519775,73.66119384765625,-0.6143386363983154,0.3128921091556549,-0.36298540234565735,-443.9071350097656,200.544189453125,0.001406135968863964,3.6917388439178467,-0.057054758071899414,0.4108876585960388,-0.04002247005701065,-30.67571258544922,44.011802673339844,0.002084194915369153,2.0079503059387207,0.5261499881744385,-0.6615356206893921,-0.006449857261031866,-26.56646156311035,16.04132843017578,0
-1.4728752374649048,58.1551399230957,-0.3941080570220947,0.022213181480765343,0.8803092241287231,-320.5865478515625,175.9283447265625,-0.0019445207435637712,2.825448751449585,-0.38391876220703125,0.221853107213974,0.025335924699902534,-26.998741149902344,29.408611297607422,-0.002641188446432352,1.758668303489685,-0.10776400566101074,0.2325087934732437,-0.002371086273342371,-17.648710250854492,16.87232780456543,0
-3.6044411659240723,77.92647552490234,-0.9886360168457031,0.4127620458602905,4.828543186187744,-439.14617919921875,182.83139038085938,-0.0008795814937911928,3.234545946121216,2.504061698913574,1.167013168334961,0.016947884112596512,-28.332252502441406,49.9004020690918,0.0012247906997799873,1.6931246519088745,1.6692070960998535,-0.12126915156841278,0.0016806765925139189,-23.28484344482422,20.35084342956543,0
-2.423396110534668,63.44358825683594,-0.7640416622161865,0.3474471867084503,1.5884795188903809,-350.7842102050781,184.08731079101562,-0.00022868711675982922,3.189256191253662,0.6478977203369141,0.6567533612251282,0.01621810346841812,-30.2794132232666,40.989601135253906,4.1507548303343356e-05,1.7215994596481323,1.18695068359375,0.2445012927055359,-0.013279270380735397,-18.186634063720703,20.48337745666504,0
-0.915056586265564,72.04805755615234,-0.5973727703094482,0.36114293336868286,3.318802833557129,-419.8838195800781,214.9170684814453,0.0018777644727379084,3.5037825107574463,0.21475577354431152,0.4059464633464813,0.048775650560855865,-31.16208267211914,41.313201904296875,0.001530322479084134,1.9417608976364136,0.08740925788879395,0.2502020299434662,-0.005814734846353531,-18.093664169311523,23.415103912353516,0
-8.799887657165527,57.13568878173828,0.08600950241088867,0.16281315684318542,-8.185081481933594,-344.3369445800781,175.7371826171875,0.002416492672637105,2.563297986984253,1.0520448684692383,0.5148967504501343,-0.02387620508670807,-22.7136287689209,30.517898559570312,0.003984059672802687,1.5544507503509521,0.98138427734375,0.26909247040748596,0.006792087107896805,-16.566343307495117,20.683313369750977,0
-3.2788822650909424,73.2009048461914,-0.5385057926177979,0.11150230467319489,0.8621460199356079,-441.0642395019531,203.61122131347656,0.0008338175830431283,3.536007881164551,0.7517726421356201,0.5593099594116211,0.023225892335176468,-38.07477569580078,50.22014617919922,-0.0007622893899679184,2.123338222503662,0.6330647468566895,0.11710246652364731,0.0016938797198235989,-23.007686614990234,26.59918975830078,0
-4.027888774871826,68.39704132080078,-0.48679685592651367,0.30301377177238464,-1.4509403705596924,-397.3656005859375,202.48446655273438,-0.0018492358503863215,3.1498005390167236,0.8261480331420898,0.5969030261039734,0.025664983317255974,-33.77158737182617,41.2946891784668,-0.00019312830409035087,1.8903642892837524,0.7620720863342285,0.12832380831241608,0.0021263915114104748,-21.84935188293457,23.445547103881836,0
-7.495133876800537,50.946075439453125,-0.48707127571105957,-0.20257030427455902,-8.557422637939453,-306.33984375,182.88504028320312,-0.0003452554519753903,2.4974524974823,0.01575446128845215,0.41958674788475037,-0.02389572560787201,-21.0986328125,25.32962417602539,0.006071948446333408,1.4848692417144775,0.416485071182251,0.13556011021137238,0.005514407996088266,-14.345879554748535,16.86035919189453,0
-8.617288589477539,60.94639587402344,-0.04249691963195801,-0.3143359124660492,-4.644387245178223,-441.98565673828125,165.6979217529297,0.006889265961945057,3.2850193977355957,1.1833877563476562,0.4449441730976105,0.011079171672463417,-38.41172409057617,49.10972213745117,0.004709318280220032,1.8710758686065674,1.8779029846191406,-0.01830202527344227,0.014288084581494331,-22.707292556762695,25.69766616821289,0
-2.408550977706909,64.37525177001953,-0.46051812171936035,0.15014265477657318,-0.05236890912055969,-368.0816955566406,181.8710174560547,0.0019649406895041466,3.067483901977539,0.3640155792236328,0.32389572262763977,0.01683993637561798,-25.26862335205078,39.49489212036133,0.002183119300752878,1.8293862342834473,0.9789354801177979,0.4264327883720398,-0.004621096421033144,-18.807621002197266,22.59136390686035,0
-9.656500816345215,59.198123931884766,-0.5904285907745361,-0.0627867579460144,-7.782695770263672,-357.1396179199219,165.5214080810547,-0.0008872721809893847,2.489002227783203,0.4858207702636719,0.566415011882782,-0.00388626242056489,-18.168907165527344,27.33365249633789,0.0036686875391751528,1.4212201833724976,1.2905426025390625,0.07080727070569992,0.0068482328206300735,-18.543636322021484,17.48381805419922,0
-1.0784873962402344,67.81983947753906,-0.9226658344268799,-0.028895433992147446,1.9772995710372925,-389.4153137207031,184.35586547851562,-0.002716880291700363,3.4891114234924316,-0.09629368782043457,0.472501277923584,0.00936073251068592,-29.726699829101562,40.220394134521484,0.00014308402023743838,2.023454189300537,0.712130069732666,0.3601619303226471,0.009551996365189552,-18.794918060302734,23.568742752075195,0
-3.608994722366333,63.63182067871094,-0.519066572189331,-0.3096761107444763,-1.4714604616165161,-356.3049621582031,191.5806121826172,0.0004969807923771441,2.6306333541870117,0.8193378448486328,0.752753496170044,0.011914372444152832,-22.075057983398438,31.481069564819336,0.0022830429952591658,1.4764291048049927,1.1822667121887207,0.12821969389915466,0.005112874321639538,-16.65052032470703,19.470829010009766,0
-2.979738473892212,73.01593780517578,-0.8203105926513672,0.10179804265499115,3.6074154376983643,-422.6111755371094,177.5184783935547,0.002552635269239545,3.7166895866394043,0.4078993797302246,0.5356814861297607,0.028476476669311523,-38.201290130615234,44.119537353515625,0.0011727126548066735,2.038376569747925,0.7813405990600586,-0.23703067004680634,-0.0036998996511101723,-21.875295639038086,23.688844680786133,0
-11.992012023925781,72.25390625,-0.31102991104125977,0.08363734930753708,-6.612491607666016,-498.876220703125,166.02944946289062,-0.0043601710349321365,2.8086318969726562,3.7613096237182617,1.2391859292984009,-0.03317786753177643,-35.88749694824219,49.8621711730957,0.011686085723340511,1.4854910373687744,3.4970812797546387,0.29693642258644104,0.010057738050818443,-19.22239875793457,28.849899291992188,0
-8.538710594177246,58.3294792175293,-0.29246973991394043,-0.1036602184176445,-6.802354335784912,-428.5631103515625,159.22097778320312,-0.0006368136964738369,2.8684070110321045,0.5455663204193115,0.4100929796695709,-0.0026918172370642424,-31.45030403137207,33.81331253051758,-9.058452997123823e-05,1.7714731693267822,1.3978748321533203,-0.20424358546733856,0.008330537006258965,-24.5874080657959,20.762516021728516,0
-0.30504342913627625,66.13414764404297,-0.7339942455291748,-0.11892444640398026,2.705944538116455,-413.218017578125,199.1963653564453,0.0006857708212919533,3.621135950088501,0.35107874870300293,0.5100650191307068,0.02891719713807106,-32.94912338256836,48.68330383300781,0.001366433221846819,2.097726583480835,0.11060357093811035,-0.0013699060073122382,-0.010729154571890831,-29.179527282714844,22.02321434020996,0
-10.440093040466309,63.09223556518555,-0.7711682319641113,-0.06061726063489914,-8.796638488769531,-403.17584228515625,172.33241271972656,0.0007565655978396535,2.8386268615722656,0.6505827903747559,0.3655543029308319,0.006849872879683971,-24.299238204956055,35.81065368652344,0.0007421287009492517,1.690938949584961,-0.03354191780090332,0.27834028005599976,-0.009645875543355942,-15.143998146057129,17.13530158996582,0
2.4520692825317383,38.5052604675293,-0.2762281894683838,-0.27931728959083557,-0.26754263043403625,-226.15513610839844,130.1834716796875,-0.00193275255151093,2.4850447177886963,-0.39320802688598633,0.15912212431430817,0.01790137216448784,-23.10384178161621,22.800466537475586,-0.00012914909166283906,1.311623215675354,-0.021701812744140625,-0.08380162715911865,-0.0012665253598242998,-12.341035842895508,13.40427017211914,0
3.5175998210906982,38.823036193847656,-0.2286360263824463,-0.012419750913977623,0.534295916557312,-188.96180725097656,131.11959838867188,-0.003525097155943513,1.6464924812316895,0.6568202972412109,-0.06391840428113937,-0.024449877440929413,-14.933819770812988,17.64358901977539,0.0015797237865626812,1.265054702758789,-0.3773777484893799,-0.18452110886573792,0.008464202284812927,-11.89685344696045,11.715880393981934,0
-13.393714904785156,74.61237335205078,-0.7672183513641357,0.48067933320999146,-7.675204277038574,-436.51214599609375,159.8701629638672,-0.00015405962767545134,2.7736308574676514,0.4395103454589844,0.2989945709705353,-0.016456618905067444,-32.14447784423828,36.212928771972656,0.006694990210235119,1.614642858505249,2.300755500793457,-0.08051230758428574,0.016850769519805908,-26.71188735961914,27.49542999267578,0
-4.048007488250732,67.51498413085938,0.44243574142456055,0.1086827740073204,-2.229397773742676,-411.970947265625,171.556884765625,-0.0021670099813491106,2.5910515785217285,2.950207233428955,1.4532090425491333,-0.0013724644668400288,-21.425519943237305,48.06278991699219,0.0026025318074971437,1.534881591796875,3.291581153869629,-0.6244862079620361,0.013949424959719181,-27.490114212036133,22.7001953125,0
-8.523051261901855,54.51982116699219,-0.15489816665649414,-0.3319060206413269,-8.45983600616455,-388.1888427734375,166.4827423095703,-0.0035005633253604174,2.7219059467315674,0.4911022186279297,0.20947271585464478,-0.00864974595606327,-35.78844451904297,24.405122756958008,0.001605012221261859,1.5801336765289307,1.7896347045898438,-0.00731861824169755,0.0019033290445804596,-24.799407958984375,23.755760192871094,0
0.3680913746356964,51.68141174316406,0.13685083389282227,-0.03123413771390915,0.7371541261672974,-345.2119140625,142.601318359375,0.000971144821960479,2.7627627849578857,0.15319013595581055,0.5963143706321716,0.005264083854854107,-20.961950302124023,30.488950729370117,0.0014251860557124019,1.6239418983459473,0.1990959644317627,-0.1784263253211975,-0.0007931343279778957,-18.201839447021484,17.13441276550293,0
1.9798957109451294,40.127323150634766,-0.5996241569519043,0.047137826681137085,-0.6210082173347473,-225.58750915527344,147.26219177246094,-0.0050663272850215435,2.4649698734283447,0.3336312770843506,0.33949533104896545,0.0027991770766675472,-26.813671112060547,32.32146453857422,0.0012893895618617535,1.4560186862945557,-0.06371378898620605,0.01974182203412056,0.008725376799702644,-15.982912063598633,17.968734741210938,0
1.8416028022766113,40.10098648071289,-0.7192039489746094,-0.045236051082611084,-1.6688847541809082,-209.4592742919922,148.34364318847656,-0.006110864225775003,2.42576265335083,-0.06857728958129883,0.2842382788658142,-0.0010391990654170513,-20.784366607666016,24.301681518554688,-0.0006382159772329032,1.3734275102615356,-0.06469917297363281,-0.1593925654888153,0.006035693921148777,-16.48770523071289,12.235189437866211,0
0.13481934368610382,45.771514892578125,1.214428424835205,0.5429821014404297,-1.243409514427185,-243.63609313964844,131.13082885742188,-0.0021412994246929884,1.853394865989685,2.867866039276123,0.8300590515136719,-0.010031858459115028,-18.52099609375,31.871112823486328,0.0012572485720738769,1.1282074451446533,3.6312904357910156,-0.603990912437439,0.0002863666450139135,-18.147920608520508,15.906425476074219,0
-9.792869567871094,55.820655822753906,-0.8226470947265625,-0.13146506249904633,-9.550834655761719,-338.0958557128906,186.25238037109375,-0.0061157699674367905,2.566979169845581,0.6579451560974121,0.5161888599395752,-0.018531952053308487,-21.425111770629883,27.726078033447266,0.004635480232536793,1.5251260995864868,0.5981540679931641,-0.016885994002223015,0.007692271843552589,-18.595449447631836,15.210500717163086,0
1.7623307704925537,47.45846176147461,0.7570052146911621,-0.5685127377510071,1.6335638761520386,-320.7091369628906,120.71299743652344,-0.0028757567051798105,2.272256374359131,1.7752747535705566,1.132024884223938,0.008764670230448246,-17.969161987304688,35.12427520751953,0.0008808487909846008,1.3340519666671753,1.4527196884155273,-0.5479245185852051,0.004340718500316143,-17.845136642456055,14.763615608215332,0
-11.784749984741211,80.6371841430664,-0.6206495761871338,0.1666664332151413,-3.17948317527771,-499.04180908203125,167.19949340820312,0.011160129681229591,3.7732787132263184,0.8241457939147949,0.7695502638816833,-0.06653786450624466,-37.399513244628906,52.659122467041016,0.0030074187088757753,2.1569321155548096,1.183375358581543,-0.3384016454219818,0.007815632037818432,-29.232202529907227,27.12956428527832,0
2.047086715698242,40.1380500793457,-0.5198407173156738,-0.26103150844573975,-1.3056411743164062,-218.4444122314453,134.41905212402344,-0.0016452586278319359,1.9401476383209229,-0.20247483253479004,0.18265117704868317,-0.011643719859421253,-14.866036415100098,16.382535934448242,-0.001440304098650813,1.6554423570632935,-0.8805041313171387,0.027894752100110054,0.007334682624787092,-16.30063247680664,15.595643997192383,0
1.1228638887405396,48.20504379272461,-9.298324584960938e-06,0.08955515176057816,-0.35987260937690735,-249.2935028076172,127.24418640136719,-0.0017474034102633595,1.774005651473999,-0.12144804000854492,0.42039361596107483,0.0027953702956438065,-12.997170448303223,16.788921356201172,7.847500819480047e-05,1.0958549976348877,-0.7832207679748535,-0.07076478004455566,0.014451121911406517,-9.79377269744873,8.1923189163208,0
3.28471302986145,36.877586364746094,0.7575745582580566,-0.08318135887384415,-0.31823670864105225,-280.1162109375,157.46554565429688,-0.004342584405094385,2.869410276412964,-0.01805734634399414,0.46621862053871155,0.007279856130480766,-27.044906616210938,38.266456604003906,-0.0017902250401675701,1.776032567024231,0.4998929500579834,-0.36789658665657043,-0.0082147978246212,-22.54654884338379,20.064987182617188,0
4.81552791595459,37.036468505859375,0.042026519775390625,-0.2259044349193573,-0.639361560344696,-196.9413604736328,162.85952758789062,0.007776579819619656,2.3811287879943848,-0.6463308334350586,-0.17346690595149994,0.006204030476510525,-21.565460205078125,21.242507934570312,0.00023268841323442757,1.3480172157287598,0.00539708137512207,-0.2689504623413086,-0.0006424705497920513,-12.478245735168457,12.940840721130371,0
4.921024322509766,36.228172302246094,-0.2911098003387451,-0.12908802926540375,-0.7699667811393738,-193.06227111816406,171.2274169921875,0.0018637939356267452,2.66990327835083,-0.45197486877441406,0.14375582337379456,-0.017035670578479767,-21.099523544311523,23.827102661132812,0.001455168821848929,1.607780933380127,0.002866506576538086,-0.15771673619747162,0.0012397265527397394,-15.807679176330566,17.281282424926758,0
-3.713608980178833,45.46017074584961,-0.1013181209564209,-0.023862991482019424,-4.068692207336426,-304.6450500488281,151.26666259765625,0.010039092041552067,2.7111785411834717,-0.20564866065979004,0.3100045621395111,-0.03825388848781586,-20.590030670166016,23.824487686157227,0.006439145188778639,1.735290288925171,0.5765805244445801,-0.017511693760752678,0.013296380639076233,-17.56875228881836,21.821155548095703,0
3.274237871170044,40.4085578918457,0.3459892272949219,-0.640722393989563,0.8097327947616577,-303.523193359375,180.813232421875,-0.007251879200339317,3.1473302841186523,-0.16529035568237305,0.4355982840061188,0.010094928555190563,-24.263681411743164,40.378334045410156,0.0017195024993270636,1.5774672031402588,0.2673633098602295,0.26585185527801514,-0.006862195208668709,-15.794995307922363,19.452836990356445,0
3.152336835861206,41.22306442260742,0.14532876014709473,-0.11620528995990753,-0.5384801626205444,-297.2737731933594,175.50616455078125,0.011242112144827843,3.3197555541992188,-0.10025668144226074,0.4517187774181366,0.0033479889389127493,-25.21930503845215,44.93527603149414,-0.00026209314819425344,1.9498865604400635,0.5189375877380371,-0.3883303105831146,-0.002493217121809721,-26.118131637573242,22.534196853637695,0
-4.488330364227295,40.26683807373047,-0.3799917697906494,0.15362867712974548,-2.812830924987793,-241.2711181640625,119.45555114746094,-0.010821186006069183,2.504364252090454,0.2307572364807129,0.18891917169094086,-0.029906200245022774,-22.080350875854492,23.74273109436035,-0.0016464244108647108,1.546138048171997,0.19251775741577148,-0.20788851380348206,-0.004077641759067774,-17.389238357543945,13.970779418945312,0
3.083988666534424,38.53874588012695,0.08624887466430664,-0.30650314688682556,-0.03171995282173157,-257.1430969238281,158.6372833251953,0.00616231607273221,2.903691530227661,0.4050784111022949,0.6215124726295471,-0.008265340700745583,-25.265560150146484,37.33750534057617,-0.005293379072099924,1.754758358001709,1.2024550437927246,-0.510494589805603,0.01361587829887867,-23.286226272583008,19.561948776245117,0
1.3319844007492065,37.76337432861328,-0.09698081016540527,-0.22252891957759857,-4.702944278717041,-195.25921630859375,141.53738403320312,-0.0011029980378225446,1.956720232963562,-0.1217799186706543,-0.1380455493927002,0.007559275254607201,-16.875831604003906,18.78568458557129,0.0007451390265487134,1.3041422367095947,0.10957598686218262,-0.19424758851528168,0.00838480144739151,-14.696009635925293,13.207218170166016,0
4.8508687019348145,36.24510192871094,-0.16999483108520508,0.4619911313056946,-0.3121512532234192,-131.16278076171875,157.9462890625,0.001440641121007502,2.1649587154388428,-0.232865571975708,0.40124794840812683,-0.030806515365839005,-15.153076171875,21.769981384277344,-0.0017256889259442687,1.3398468494415283,-0.15498971939086914,-0.4382222890853882,0.0050484249368309975,-12.022128105163574,11.775391578674316,0
1.9139152765274048,39.9575080871582,-0.2066173553466797,0.013662973418831825,-0.604602038860321,-247.15008544921875,175.3909912109375,0.00725987832993269,2.8526949882507324,0.9429636001586914,0.9034304022789001,-0.03630836680531502,-23.39475440979004,36.41230010986328,0.0009079931187443435,1.819620966911316,1.5914788246154785,-0.3760087490081787,0.01859491877257824,-24.11640739440918,22.822473526000977,0
1.3500279188156128,46.96189498901367,0.02593851089477539,0.20438742637634277,0.13984303176403046,-317.9403381347656,174.1585693359375,0.0018267243867740035,3.0411908626556396,3.4444799423217773,1.5275835990905762,-0.014177808538079262,-23.45981788635254,53.37145233154297,0.003856025170534849,1.6946467161178589,4.158311367034912,-0.6447611451148987,0.013755927793681622,-30.22218132019043,23.63611602783203,0
-1.025315284729004,63.753299713134766,-0.11115884780883789,0.44421693682670593,1.2615106105804443,-409.71002197265625,188.02923583984375,-0.00014442189421970397,3.8702919483184814,3.1448702812194824,1.5873241424560547,0.0050675044767558575,-27.191848754882812,64.40143585205078,-0.00016336115368176252,2.052483081817627,3.9621167182922363,-0.77946937084198,0.004238396883010864,-35.47407913208008,28.91164779663086,0
4.211970329284668,37.95183181762695,0.06316852569580078,-0.23034264147281647,-0.44137948751449585,-240.648193359375,166.46612548828125,0.004497227258980274,2.750581741333008,-0.49131178855895996,0.13521350920200348,0.012107523158192635,-21.590946197509766,31.326879501342773,-0.00020389648852869868,1.5104326009750366,0.2136547565460205,-0.15571698546409607,-0.00012851922656409442,-14.954065322875977,17.7742862701416,0
-1.5752161741256714,35.07260513305664,-0.10213565826416016,0.07793277502059937,-2.7612533569335938,-168.47262573242188,123.28367614746094,0.005895670969039202,2.1374144554138184,-0.2575502395629883,-0.32266101241111755,-0.0069315433502197266,-19.141401290893555,16.07675552368164,0.003870837390422821,1.3007338047027588,0.15906906127929688,-0.04584906995296478,-0.005700891837477684,-12.149323463439941,12.220998764038086,0
5.585202693939209,31.066579818725586,-0.19191312789916992,-0.04056292027235031,0.8480347394943237,-121.01618194580078,143.7127227783203,0.007922066375613213,2.1437222957611084,0.017523765563964844,0.4326813220977783,-0.011503471992909908,-19.9554443359375,23.075407028198242,-0.0029845109675079584,1.4929465055465698,0.05674338340759277,-0.05754641070961952,-0.005875082220882177,-16.428747177124023,15.534577369689941,0
-0.2948474884033203,35.5735969543457,0.4125382900238037,-0.2540900707244873,-1.9513089656829834,-177.115234375,121.66068267822266,0.0022904938086867332,1.844127893447876,0.08850908279418945,-0.1533554345369339,0.012720860540866852,-15.318058013916016,18.005722045898438,0.003318923292681575,1.1306006908416748,-0.13005375862121582,-0.056109070777893066,-0.017754871398210526,-8.164801597595215,9.759374618530273,0
4.039940357208252,31.609758377075195,5.510547637939453,-1.7006385326385498,1.399566888809204,-357.4493713378906,156.51536560058594,0.00023447451530955732,2.5543735027313232,7.7602338790893555,1.401700496673584,0.012124582193791866,-31.219818115234375,57.211212158203125,-0.00020657303684856743,1.7552071809768677,0.9120018482208252,-0.15881246328353882,0.005397718865424395,-28.068416595458984,26.36103630065918,0
-1.333679437637329,38.62299728393555,-0.6659924983978271,-0.08401674032211304,-0.9288259744644165,-225.2604217529297,136.4778594970703,0.005145874340087175,2.7481191158294678,-0.5317487716674805,-0.16140320897102356,0.0027372855693101883,-25.85929298400879,23.96792221069336,-0.0011872162576764822,1.5450865030288696,-0.34365248680114746,0.07559975981712341,-0.033113330602645874,-15.196043014526367,14.342191696166992,0
-5.772928237915039,41.34601974487305,-0.17631053924560547,-0.036827269941568375,-6.533642768859863,-244.77362060546875,148.8395538330078,-0.0002579066203907132,2.2796597480773926,0.4388847351074219,0.37285879254341125,-0.021169759333133698,-18.42567253112793,28.487621307373047,-0.001700981636531651,1.2994842529296875,0.25728559494018555,-0.12104594707489014,0.0009054647525772452,-11.916556358337402,12.67459487915039,0
